Name,Manufacturer,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Engine CC,Power,Seats,Mileage Km/L,Price,Age,Price_per_CC,KM_per_Year,Luxury_Score,Regional_Premium,Q1_2026_Value
Maruti Ritz VDI (ABS) BS IV,Maruti,Hyderabad,2015,75000,Diesel,Manual,First,1248,73.94,5,23.2,4.9,11,3.9262820512820515,6818.181818181818,0,-49.90756580762651,1.9178257155974565
Hyundai i10 Era 1.1,Hyundai,Kolkata,2008,55410,Petrol,Manual,First,1086,68.05,5,19.81,1.65,18,1.5193370165745854,3078.3333333333335,0,-70.91224778972997,0.36025647334621147
Chevrolet Sail 1.2 LS,Chevrolet,Mumbai,2015,41000,Petrol,Manual,First,1199,82.4,5,18.2,3.25,11,2.7105921601334444,3727.2727272727275,0,-65.44878609706885,1.2720272603452516
Hyundai Verna 1.6 SX CRDi (O),Hyundai,Chennai,2012,45000,Diesel,Manual,First,1582,126.32,5,22.32,6.25,14,3.9506953223767383,3214.285714285714,0,-19.667706286772525,1.904831467891776
Hyundai Creta 1.6 SX Option,Hyundai,Kochi,2018,53322,Petrol,Manual,First,1591,121.3,5,15.8,12.13,8,7.624135763670648,6665.25,0,8.369719722548897,6.096918314667315
Chevrolet Sail 1.2 LS,Chevrolet,Jaipur,2013,48000,Petrol,Manual,First,1199,82.4,5,18.2,3.25,13,2.7105921601334444,3692.3076923076924,0,-44.3507095545551,1.0766438731562211
Audi Q5 2.0 TDI,Audi,Hyderabad,2013,72000,Diesel,Automatic,First,1968,174.3,5,14.16,29.0,13,14.735772357723578,5538.461538461538,1,196.4654268528227,9.606976098932433
Honda City 1.5 V MT Exclusive,Honda,Kochi,2013,50266,Petrol,Manual,First,1497,118.0,5,17.0,5.53,13,3.694054776219105,3866.6153846153848,0,-50.59484335814547,1.831950959555047
Ford EcoSport 1.5 Petrol Titanium,Ford,Hyderabad,2017,21800,Petrol,Manual,First,1497,121.36,5,17.0,8.75,9,5.84502338009352,2422.222222222222,0,-10.549224656475909,4.046182393493147
Audi Q7 3.0 TDI Quattro Premium Plus,Audi,Bangalore,2014,45000,Diesel,Automatic,Second,2967,241.4,7,12.07,37.9,12,12.773845635321873,3750.0,1,181.17440601914612,13.647091234990226
Hyundai i10 Magna 1.2,Hyundai,Delhi,2010,62000,Petrol,Manual,First,1197,78.9,5,20.36,2.4,16,2.0050125313283207,3875.0,0,-75.33175568403078,0.6191037520986621
Hyundai i20 1.2 Asta,Hyundai,Chennai,2014,41681,Petrol,Manual,First,1197,80.0,5,17.0,4.55,12,3.8011695906432745,3473.4166666666665,0,-41.51809017677039,1.6383711113246842
Maruti Swift Dzire 1.2 Vxi BSIV,Maruti,Delhi,2011,69313,Petrol,Manual,Second,1197,85.8,5,17.5,2.65,15,2.2138680033416875,4620.866666666667,0,-72.76214690111733,0.743036658995224
Tata Indica V2 eLX,Tata,Pune,2017,49000,Diesel,Manual,Second,1396,69.0,5,25.0,1.6,9,1.1461318051575933,5444.444444444444,0,-76.33878384050874,0.7398733519530327
BMW 5 Series 2010-2013 530d,BMW,Coimbatore,2012,40471,Diesel,Automatic,Second,2993,235.0,5,16.2,25.72,14,8.593384563982626,2890.785714285714,1,70.80321024328214,7.838762456668236
Maruti Swift VDI,Maruti,Ahmedabad,2013,60000,Diesel,Manual,First,1248,74.0,5,22.9,4.15,13,3.325320512820513,4615.384615384615,0,-51.07296364241947,1.3747914072610208
Ford Freestyle Titanium Plus Petrol,Ford,Jaipur,2018,1001,Petrol,Manual,First,1194,94.68,5,19.0,7.23,8,6.0552763819095485,125.125,0,23.798267667866657,3.6340246838453987
Hyundai Verna XXi ABS (Petrol),Hyundai,Bangalore,2008,38000,Petrol,Manual,Second,1599,103.2,5,13.9,2.6,18,1.6260162601626018,2111.1111111111113,0,-80.71099061610079,0.567676867091
BMW 3 Series 320d Highline,BMW,Mumbai,2008,66000,Diesel,Automatic,Second,1995,181.0,5,16.07,7.25,18,3.634085213032581,3666.6666666666665,1,-22.92421513961511,1.582945110157596
Toyota Innova 2.5 G4 Diesel 8-seater,Toyota,Kochi,2017,33901,Diesel,Manual,First,2494,102.0,8,12.8,14.29,9,5.729751403368082,3766.777777777778,1,27.66721309441249,6.607993874630523
Mercedes-Benz New C-Class C 250 CDI Elegance,MercedesBenz,Hyderabad,2011,57000,Diesel,Automatic,Second,2143,204.0,5,14.94,17.25,15,8.049463369108727,3800.0,1,76.34581424866178,4.8367480632707975
Hyundai Elantra 1.6 SX,Hyundai,Pune,2013,170000,Diesel,Manual,First,1582,126.2,5,22.54,7.5,13,4.740834386852086,13076.923076923076,0,10.911950747615284,2.484562784206664
Maruti Ritz ZDi,Maruti,Hyderabad,2014,60000,Diesel,Manual,First,1248,73.94,5,23.2,4.35,12,3.485576923076923,5000.0,0,-55.530185972076595,1.5663547987389836
Maruti Vitara Brezza ZDi Plus Dual Tone,Maruti,Pune,2016,85000,Diesel,Manual,First,1248,88.5,5,24.3,8.9,10,7.131410256410256,8500.0,0,31.61551488717016,3.7863018786196454
Hyundai Xcent 1.2 Kappa S,Hyundai,Kolkata,2016,146000,Petrol,Manual,Second,1197,82.0,5,19.1,3.5,10,2.9239766081871346,14600.0,0,-38.29870743276056,1.4889951208054786
Honda City i DTEC V,Honda,Kolkata,2014,56002,Diesel,Manual,First,1498,98.6,5,26.0,6.1,12,4.0720961281708945,4666.833333333333,0,7.5365384743316,2.1964975338638624
Renault KWID RXT,Renault,Mumbai,2016,8554,Petrol,Manual,First,799,53.3,5,25.17,3.2,10,4.005006257822278,855.4,0,-65.98034323403701,1.3613669675935804
Toyota Etios Cross 1.4L VD,Toyota,Jaipur,2014,62322,Diesel,Manual,First,1364,67.06,5,23.59,4.9,12,3.592375366568915,5193.5,0,-16.097992866867685,1.76439965834966
Maruti Alto K10 VXI,Maruti,Kochi,2015,37929,Petrol,Manual,First,998,67.1,5,24.07,3.69,11,3.697394789579158,3448.090909090909,0,-67.03344882306632,1.4442401817458395
Tata Tiago 1.2 Revotron XM Option,Tata,Chennai,2016,5400,Petrol,Manual,First,1199,84.0,5,23.84,3.98,10,3.319432860717264,540.0,0,-48.84439536341674,1.6932001659445155
Hyundai i20 1.4 CRDi Magna,Hyundai,Kolkata,2013,60000,Diesel,Manual,First,1396,90.0,5,21.9,2.95,13,2.1131805157593124,4615.384615384615,0,-47.994624836183895,0.9772613617879545
Audi A4 2.0 TDI,Audi,Kochi,2014,55730,Diesel,Automatic,First,1968,147.51,5,16.55,15.21,12,7.728658536585367,4644.166666666667,0,35.886515826872945,5.476840572142516
Maruti Swift VDI,Maruti,Hyderabad,2015,62000,Diesel,Manual,First,1248,74.0,5,28.4,6.3,11,5.048076923076923,5636.363636363636,0,-35.59544175266265,2.4657759200538725
Volkswagen Ameo 1.2 MPI Highline,Volkswagen,Kochi,2017,14576,Petrol,Manual,First,1198,73.75,5,17.0,6.69,9,5.584307178631052,1619.5555555555557,0,-40.231374695477975,3.0935954528536183
Honda BRV i-VTEC V CVT,Honda,Mumbai,2017,17000,Petrol,Automatic,First,1497,117.3,7,16.0,9.5,9,6.346025384101536,1888.888888888889,0,0.9958560239526015,4.3929980272211315
Hyundai i20 Asta,Hyundai,Mumbai,2009,28000,Petrol,Manual,First,1197,80.0,5,17.0,2.65,17,2.2138680033416875,1647.0588235294117,0,-71.82747174068692,0.6289062281735576
Hyundai Santa Fe 4X4,Hyundai,Ahmedabad,2012,58200,Diesel,Manual,First,2199,194.3,7,14.66,7.5,14,3.4106412005457027,4157.142857142857,1,-11.577645136902648,2.285797761470131
Maruti Celerio ZXI Optional AMT,Maruti,Kochi,2018,12278,Petrol,Automatic,First,998,67.04,5,23.1,5.63,8,5.64128256513026,1534.75,0,-49.701440887225864,2.8298145186790586
Hyundai Creta 1.6 SX,Hyundai,Coimbatore,2018,17665,Petrol,Manual,First,1591,121.3,5,15.8,11.78,8,7.404148334380892,2208.125,0,-21.770535899460985,5.920997341037178
Tata Indica V2 DL BSIII,Tata,Hyderabad,2004,200000,Diesel,Manual,Second,1396,52.8,5,17.88,0.85,22,0.6088825214899714,9090.90909090909,0,-91.31049610948622,0.13295298248770035
Volkswagen Vento Petrol Highline,Volkswagen,Mumbai,2011,55893,Petrol,Manual,First,1598,103.6,5,15.04,3.35,15,2.0963704630788484,3726.2,0,-64.38567182313251,0.9393104934467925
Maruti Celerio VXI,Maruti,Kochi,2015,60586,Petrol,Manual,First,998,67.04,5,23.1,4.11,11,4.118236472945892,5507.818181818182,0,-63.28115844520396,1.6086252430827646
Mercedes-Benz CLA 200 D Sport Edition,MercedesBenz,Ahmedabad,2015,13500,Diesel,Automatic,First,2143,136.0,5,17.9,25.51,11,11.903873075128327,1227.2727272727273,1,200.75390300768183,9.984435511202268
Maruti Alto 800 LXI,Maruti,Jaipur,2017,30000,Petrol,Manual,First,796,47.3,5,22.74,3.1,9,3.8944723618090453,3333.3333333333335,0,-46.91913834434486,1.4335046194090009
Ford Endeavour 3.2 Titanium AT 4X4,Ford,Delhi,2018,12000,Diesel,Automatic,First,3198,197.0,7,10.91,33.5,8,10.475297060662914,1500.0,1,244.32757691040354,16.838150333170244
Tata Zest Revotron 1.2T XE,Tata,Kolkata,2017,65000,Petrol,Manual,First,1193,88.7,5,17.57,4.8,9,4.0234702430846605,7222.222222222223,0,-15.38108447921448,2.219620055859098
Volkswagen Vento 1.6 Comfortline,Volkswagen,Kolkata,2014,38000,Petrol,Manual,First,1598,103.5,5,16.09,3.49,12,2.183979974968711,3166.6666666666665,0,-38.47499684009552,1.2566846546204722
Maruti Ertiga ZXI,Maruti,Mumbai,2012,25000,Petrol,Manual,Second,1373,91.1,7,17.5,5.15,14,3.7509104151493085,1785.7142857142858,0,-45.24961489227832,1.5695811295428235
Mercedes-Benz M-Class ML 350 CDI Corporate,MercedesBenz,Mumbai,2011,100000,Diesel,Automatic,First,2987,224.0,5,14.0,14.41,15,4.824238366253766,6666.666666666667,1,53.194766874227064,4.040437077781577
Volkswagen Polo 1.2 MPI Highline,Volkswagen,Mumbai,2014,13710,Petrol,Manual,First,1199,74.0,5,16.2,4.75,12,3.9616346955796495,1142.5,0,-49.5020719880237,1.7103874239103847
Toyota Fortuner 4x2 AT,Toyota,Jaipur,2015,100000,Diesel,Automatic,First,2982,168.5,7,12.55,19.0,11,6.3715627095908784,9090.90909090909,1,225.3343133733702,7.436467060479933
Maruti Celerio VXI,Maruti,Hyderabad,2017,17000,Petrol,Manual,First,998,67.04,5,23.1,4.9,9,4.909819639278558,1888.888888888889,0,-49.90756580762651,2.265862140356163
BMW 3 Series 320d Corporate Edition,BMW,Chennai,2008,89000,Diesel,Automatic,Second,1995,181.0,4,16.07,6.3,18,3.157894736842105,4944.444444444444,1,-19.025047937066695,1.3755247164128075
Honda City ZX VTEC,Honda,Jaipur,2006,100173,Petrol,Manual,Second,1497,100.0,5,16.9,2.4,20,1.6032064128256511,5008.65,0,-58.905139363363766,0.4435215695130668
Mitsubishi Cedia Sports,Mitsubishi,Pune,2009,97000,Petrol,Manual,First,1999,114.0,5,13.17,3.0,17,1.5007503751875937,5705.882352941177,0,-55.63521970095388,0.7119693149134614
Renault Pulse Petrol RxL,Renault,Delhi,2016,40190,Petrol,Manual,First,1198,74.93,5,18.06,4.25,10,3.5475792988313857,4019.0,0,-56.31665069047119,1.8080655038352238
Volkswagen Polo 1.5 TDI Highline,Volkswagen,Hyderabad,2016,29647,Diesel,Manual,First,1498,88.0,5,20.14,6.3,10,4.205607476635514,2964.7,0,-35.59544175266265,2.680191217449861
Maruti Baleno RS Petrol,Maruti,Kochi,2018,43639,Petrol,Manual,First,998,100.0,5,21.1,8.15,8,8.166332665330662,5454.875,0,-27.18769862005165,4.096445528816044
Hyundai i10 Magna,Hyundai,Kochi,2012,37333,Petrol,Manual,First,1197,78.9,5,20.36,3.22,14,2.690058479532164,2666.6428571428573,0,-71.2324404363885,0.981369172257843
Hyundai i20 1.2 Spotz,Hyundai,Kochi,2018,48407,Petrol,Manual,First,1197,81.83,5,18.6,7.65,8,6.390977443609023,6050.875,0,-31.654710974649703,3.845129852201563
BMW Z4 2009-2013 35i,BMW,Delhi,2011,25000,Petrol,Automatic,First,2979,306.0,2,10.37,30.0,15,10.070493454179255,1666.6666666666667,1,208.3530539496151,8.411735762210082
Hyundai i10 Sportz 1.2,Hyundai,Pune,2010,72400,Petrol,Manual,Second,1197,78.9,5,20.36,2.3,16,1.9214703425229738,4525.0,0,-65.98700177073131,0.5933077624278844
Mini Cooper S Carbon Edition,Mini,Delhi,2012,18000,Petrol,Automatic,First,1598,181.0,4,13.6,22.0,14,13.767209011264079,1285.7142857142858,1,126.12557289638443,6.705006766979051
Honda Brio V MT,Honda,Pune,2012,65167,Petrol,Manual,First,1198,86.8,5,19.4,3.28,14,2.7378964941569284,4654.785714285715,0,-51.49450687304291,0.999655554349604
Maruti Ciaz ZXi Option,Maruti,Kochi,2016,25418,Petrol,Manual,First,1373,91.2,5,20.73,7.09,10,5.163874726875455,2541.8,0,-36.65776481179953,3.0162786875745264
Maruti Swift Dzire ZDi,Maruti,Coimbatore,2013,38995,Diesel,Manual,First,1248,73.9,5,19.3,6.46,13,5.176282051282051,2999.6153846153848,0,-57.09997129970441,2.140036744796673
Volkswagen Polo Diesel Comfortline 1.2L,Volkswagen,Chennai,2012,60000,Diesel,Manual,First,1199,73.9,5,22.07,4.0,14,3.3361134278565467,4285.714285714285,0,-48.587332023534415,1.2190921394507366
BMW X1 sDrive20d,BMW,Delhi,2011,72000,Diesel,Automatic,First,1995,184.0,5,17.05,11.0,15,5.513784461152882,4800.0,1,13.06278644819221,3.0843031128103635
Audi Q7 3.0 TDI Quattro Premium Plus,Audi,Coimbatore,2016,31075,Diesel,Automatic,Second,2967,241.4,7,12.07,49.79,10,16.781260532524435,3107.5,1,230.64898281543614,21.182019161401364
Ford Figo 1.5D Trend MT,Ford,Kolkata,2015,4311,Diesel,Manual,First,1498,99.0,5,25.83,4.8,11,3.2042723631508676,391.90909090909093,0,-15.38108447921448,1.8786864152791407
BMW 3 Series Luxury Line,BMW,Bangalore,2017,21000,Diesel,Automatic,First,1995,190.0,5,21.76,35.0,9,17.543859649122805,2333.3333333333335,1,159.65974170633547,16.18472957397259
Mercedes-Benz M-Class ML 350 CDI Corporate,MercedesBenz,Bangalore,2011,54000,Diesel,Automatic,First,2987,224.0,5,14.0,21.99,15,7.361901573485102,3600.0,1,63.14050628920904,6.16580231369999
Maruti Wagon R LX BSIII,Maruti,Mumbai,2007,50000,Petrol,Manual,Second,1061,64.0,5,17.3,1.1,19,1.0367577756833177,2631.5789473684213,0,-88.30574298670022,0.2209573036523431
Maruti Baleno Zeta 1.2,Maruti,Delhi,2018,13000,Petrol,Manual,First,1197,83.1,5,21.4,6.6,8,5.5137844611528815,1625.0,0,-32.162328131084685,3.317366931311152
Maruti Dzire VXI,Maruti,Pune,2013,74000,Petrol,Manual,First,1197,81.8,5,22.0,4.5,13,3.7593984962406015,5692.307692307692,0,-33.45282955143083,1.4907376705239983
Chevrolet Aveo U-VA 1.2 LT,Chevrolet,Pune,2009,75000,Petrol,Manual,Second,1150,76.0,5,14.7,1.0,17,0.8695652173913044,4411.764705882353,0,-85.21173990031797,0.2373231049711538
Volkswagen Polo 1.5 TDI Highline,Volkswagen,Chennai,2017,25000,Diesel,Manual,First,1498,88.0,5,20.14,6.9,9,4.606141522029373,2777.777777777778,0,-11.313147740596852,3.190703830297454
Land Rover Freelander 2 TD4 SE,Land,Hyderabad,2012,139000,Diesel,Automatic,First,2179,115.0,5,0.0,16.75,14,7.687012391005049,9928.57142857143,1,71.23434137188897,5.1049483339499595
Audi Q5 30 TDI quattro Premium,Audi,Mumbai,2015,52000,Diesel,Automatic,First,1968,174.3,5,14.16,25.49,11,12.952235772357723,4727.272727272727,1,170.98782842637385,9.976607651138604
Audi A6 35 TDI Matrix,Audi,Chennai,2015,20000,Diesel,Automatic,First,1968,187.74,5,18.53,35.5,11,18.038617886178862,1818.1818181818182,1,356.2874282911321,13.89445161300198
Hyundai Grand i10 1.2 CRDi Sportz,Hyundai,Kochi,2018,32663,Diesel,Manual,First,1186,73.97,5,24.0,6.28,8,5.295109612141653,4082.875,0,-43.894324826248386,3.156524898277884
Mahindra Scorpio SLE BSIV,Mahindra,Delhi,2012,76777,Diesel,Manual,Second,2179,120.0,8,12.05,4.88,14,2.23955943093162,5484.071428571428,1,-49.84123655752928,1.4872924101298985
Tata Bolt Quadrajet XE,Tata,Hyderabad,2016,100303,Diesel,Manual,First,1248,74.0,5,22.95,3.7,10,2.96474358974359,10030.3,0,-62.175100711881235,1.5740805562800773
Hyundai EON Era Plus,Hyundai,Kochi,2015,43993,Petrol,Manual,First,814,55.2,5,21.1,3.45,11,4.238329238329239,3999.3636363636365,0,-69.1776147532734,1.3503058609818825
Mahindra Scorpio S8 8 Seater,Mahindra,Kochi,2016,72118,Diesel,Manual,First,2179,120.0,8,15.4,10.23,10,4.694814134924278,7211.8,1,-8.60492722492372,4.352120024525727
Honda Accord 2001-2003 2.0 AT,Honda,Bangalore,2010,83000,Petrol,Automatic,Second,2354,142.0,5,11.1,6.5,16,2.76125743415463,5187.5,1,-51.777476540251975,1.6767393286005432
Volkswagen Polo 1.2 MPI Highline,Volkswagen,Mumbai,2016,7523,Petrol,Manual,First,1199,74.0,5,16.2,6.15,10,5.129274395329441,752.3,0,-34.61847215291489,2.6163771408439125
Maruti Eeco 7 Seater Standard,Maruti,Mumbai,2014,34670,Petrol,Manual,First,1196,73.0,7,15.1,2.9,12,2.4247491638795986,2889.1666666666665,0,-69.16968605584604,1.044236532492656
Hyundai Grand i10 CRDi Sportz,Hyundai,Ahmedabad,2016,30000,Diesel,Manual,First,1120,70.0,5,24.0,5.5,10,4.910714285714286,3000.0,0,-35.15693976706194,2.3398494755514663
Ford Endeavour 3.2 Titanium AT 4X4,Ford,Chennai,2017,17000,Diesel,Automatic,First,3198,197.0,7,10.91,31.0,9,9.693558474046279,1888.888888888889,1,298.44817681760827,14.335046194090008
Hyundai Grand i10 1.2 CRDi Sportz,Hyundai,Delhi,2015,59261,Diesel,Manual,First,1186,73.97,5,24.0,4.25,11,3.5834738617200674,5387.363636363636,0,-56.31665069047119,1.6634202635284059
Maruti Swift VDI,Maruti,Kochi,2016,65210,Diesel,Manual,First,1248,74.0,5,22.9,5.48,10,4.391025641025641,6521.0,0,-51.04154459360528,2.3313409320040064
Hyundai i20 1.2 Asta Option,Hyundai,Bangalore,2016,19000,Petrol,Manual,First,1197,81.83,5,18.6,7.25,10,6.056808688387635,1900.0,0,-46.21333921797337,3.0843470359542056
Maruti Swift Dzire VXi,Maruti,Hyderabad,2012,50000,Petrol,Manual,First,1298,85.8,5,17.5,3.0,14,2.311248073959938,3571.4285714285716,0,-69.33116273936318,0.9143191045880524
BMW 3 Series 320d Luxury Line,BMW,Hyderabad,2015,47000,Diesel,Automatic,First,1995,190.0,5,22.69,29.5,11,14.786967418546364,4272.727272727273,1,201.5768997295955,11.546093593903054
Honda City ZX GXi,Honda,Mumbai,2007,75000,Petrol,Manual,Second,1497,78.0,5,17.7,1.49,19,0.9953239812959251,3947.3684210526317,0,-84.15959731834849,0.2992967113109011
Hyundai i10 Sportz 1.2 AT,Hyundai,Pune,2013,54534,Petrol,Automatic,First,1197,78.9,5,16.95,3.65,13,3.0492898913951545,4194.923076923077,0,-46.02285063616056,1.2091538883139097
Ford Ecosport Signature Edition Diesel,Ford,Ahmedabad,2018,13000,Diesel,Manual,First,1498,98.96,5,23.0,10.9,8,7.2763684913217626,1625.0,0,28.50715573436815,5.478681750195691
Maruti Celerio ZXI MT,Maruti,Bangalore,2015,48808,Petrol,Manual,First,998,67.04,5,23.1,4.3,11,4.3086172344689375,4437.090909090909,0,-68.09894601893593,1.6829899136875637
Maruti Ertiga VDI,Maruti,Pune,2012,63001,Diesel,Manual,Second,1248,88.76,7,20.77,6.11,14,4.895833333333334,4500.071428571428,0,-9.64373079094274,1.8621632430110002
Toyota Innova 2.5 V Diesel 8-seater,Toyota,Hyderabad,2015,64771,Diesel,Manual,First,2494,102.0,8,12.8,15.5,11,6.214915797914996,5888.272727272727,1,58.45565917995697,6.066591549338892
Honda City i VTEC SV,Honda,Mumbai,2016,34634,Petrol,Manual,First,1497,117.3,5,17.8,6.9,10,4.609218436873747,3463.4,0,-26.645115098392314,2.9354475238736577
Maruti Swift Dzire VXI,Maruti,Bangalore,2012,69242,Petrol,Manual,First,1197,85.8,5,19.1,4.69,14,3.9181286549707606,4945.857142857143,0,-65.20559461135105,1.4293855335059888
Maruti Ritz LXi,Maruti,Kochi,2011,33292,Petrol,Manual,First,1197,85.8,5,18.5,3.19,15,2.6649958228905595,2219.4666666666667,0,-71.50046117766439,0.8944479027150054
Hyundai i20 Sportz AT 1.4,Hyundai,Pune,2012,55000,Petrol,Automatic,Second,1396,98.6,5,15.0,3.75,14,2.686246418338109,3928.5714285714284,0,-44.54402462619236,1.1428988807350655
Hyundai i20 Active SX Dual Tone Petrol,Hyundai,Pune,2019,1000,Petrol,Manual,First,1197,81.86,5,17.19,8.6,7,7.184628237259815,142.85714285714286,0,27.179036857265526,4.6985104758359535
Honda City 1.5 E MT,Honda,Chennai,2011,80000,Petrol,Manual,Second,1497,118.0,5,17.0,3.85,15,2.571810287241149,5333.333333333333,0,-50.51530707265187,1.0795060894836273
Porsche Cayenne S Diesel,Porsche,Coimbatore,2016,65003,Diesel,Automatic,First,4134,382.0,5,13.6,67.83,10,16.407837445573293,6500.3,1,350.4503013531037,28.856725441210173
Honda Amaze VX i-VTEC,Honda,Coimbatore,2019,16573,Petrol,Manual,First,1198,86.7,5,17.8,9.31,7,7.771285475792989,2367.5714285714284,0,-38.173488049574,5.086410759306131
Honda Civic 2006-2010 1.8 S AT,Honda,Pune,2008,152633,Petrol,Automatic,First,1799,130.0,5,12.9,3.0,18,1.6675931072818233,8479.611111111111,0,-55.63521970095388,0.6550117697203846
Hyundai i20 Magna 1.2,Hyundai,Bangalore,2015,53000,Petrol,Manual,First,1197,81.83,5,18.6,5.5,11,4.594820384294068,4818.181818181818,0,-59.19632630329015,2.1526615175073487
Hyundai Creta 1.6 CRDi SX,Hyundai,Hyderabad,2017,50129,Diesel,Manual,First,1582,126.2,5,19.67,13.3,9,8.4070796460177,5569.888888888889,0,35.965178522156634,6.150197238109585
Audi Q3 2012-2015 2.0 TDI Quattro Premium Plus,Audi,Hyderabad,2013,63716,Diesel,Automatic,First,1968,174.33,5,15.73,23.0,13,11.6869918699187,4901.2307692307695,1,135.12775233154906,7.619325871567103
Maruti Alto 800 2016-2019 LXI,Maruti,Mumbai,2018,11000,Petrol,Manual,First,796,47.3,5,24.7,3.35,8,4.208542713567839,1375.0,0,-64.38567182313251,1.6838150333170243
BMW X1 sDrive 20d Exclusive,BMW,Chennai,2012,115000,Diesel,Automatic,Third,1995,177.0,5,15.06,10.0,14,5.012531328320802,8214.285714285714,1,28.531669941163962,3.0477303486268417
Hyundai i10 Magna,Hyundai,Delhi,2013,63265,Petrol,Manual,First,1197,78.9,5,20.36,2.95,13,2.464494569757728,4866.538461538462,0,-69.67861636162118,0.9772613617879545
Volkswagen Ameo 1.5 TDI Highline,Volkswagen,Pune,2016,20000,Diesel,Manual,First,1498,108.62,5,21.66,6.75,10,4.506008010680908,2000.0,0,-0.17924432714623295,2.8716334472677083
Volkswagen Polo Petrol Highline 1.2L,Volkswagen,Pune,2010,79000,Petrol,Manual,Third,1198,73.9,5,16.47,2.44,16,2.036727879799666,4937.5,0,-63.916645356775824,0.629422147966973
Maruti Ciaz VXi Plus,Maruti,Mumbai,2015,41000,Petrol,Manual,First,1373,91.1,5,20.73,5.85,11,4.260742898761835,3727.2727272727275,0,-37.80781497472393,2.289649068621453
Volkswagen Polo GT TSI,Volkswagen,Kochi,2015,26323,Petrol,Automatic,First,1197,103.5,5,17.21,7.4,11,6.182121971595656,2393.0,0,-33.88821715194873,2.896308223555342
Hyundai Xcent 1.1 CRDi Base,Hyundai,Pune,2016,76000,Diesel,Manual,First,1120,71.0,5,24.4,3.8,10,3.3928571428571423,7600.0,0,-43.80461162120825,1.6166232740173765
Honda Civic 2006-2010 1.8 S MT,Honda,Hyderabad,2008,69972,Petrol,Manual,First,1799,130.0,5,13.5,3.8,18,2.112284602556976,3887.3333333333335,0,-61.152806136526685,0.8296815749791537
Honda City ZX GXi,Honda,Kolkata,2008,69000,Petrol,Manual,First,1497,78.0,5,17.7,2.7,18,1.8036072144288577,3833.3333333333335,0,-52.401860019558136,0.5895105927483462
Mahindra Bolero ZLX,Mahindra,Jaipur,2016,65000,Diesel,Manual,First,2523,62.1,7,15.96,7.21,10,2.8577090764962345,6500.0,1,23.455810495894692,3.067329948859286
Honda City i VTEC V,Honda,Hyderabad,2016,29512,Petrol,Manual,First,1497,117.3,5,17.4,7.9,10,5.277221108884436,2951.2,0,-19.23872854698967,3.3608747012466513
